,a1,Theta11,Theta12,Theta13,Theta21,Theta22,Theta23,Theta31,Theta32,Theta33,Omega11,Omega12,Omega13,Omega21,Omega22,Omega23,Omega31,Omega32,Omega33,mS1,mS2,Ye11,Ye12,Ye13,Ye21,Ye22,Ye23,Ye31,Ye32,Ye33,Yu11,Yu12,Yu13,Yu21,Yu22,Yu23,Yu31,Yu32,Yu33,Yd11,Yd12,Yd13,Yd21,Yd22,Yd23,Yd31,Yd32,Yd33,gHR,gHRp,gHS,muS,muR,lambd,mu2,Upsilon11,Upsilon21,Upsilon31,Upsilon12,Upsilon22,Upsilon32,Upsilon13,Upsilon23,Upsilon33
23474,6.68829463640784,(0.0013500063471362958-0.0029756972393229124j),(1.4443956386147424e-07-9.316481785720659e-08j),(7.894142125411163e-07+2.1472728035781443e-07j),(-5.4445597752547456e-05+0.0002732339573145627j),(-1.5915635164027964e-08+1.9642730164401822e-08j),(0.5828482832567676+0.05775309931129243j),(0.022364986192766445+0.0057645380957039565j),(-0.017065277966239186-0.02831000773321783j),(0.407560935465595+2.085241746204697j),(0.05671689782054846+0.15292223041506298j),(-0.003200498493722414+0.00034410389961698004j),(-5.831732038876801e-07-6.359063876591419e-08j),(3.487975283461828e-06+2.2364428565735574e-07j),(2.34005603670255e-06-3.9727555082194444e-07j),(1.3537534974516384e-06-1.3401891140336445e-07j),(-0.02494853230184782-0.004248251649190323j),(-0.008789520260000646-0.017225115310814165j),(1.720398394268031e-06+7.294101328573155e-06j),1632.7027993787506,3300.1907336487666,(2.793327844600685e-06+0j),0j,0j,0j,(0.0005877165119971+0j),0j,0j,0j,(0.0099861406506666+0j),(7.530047357624948e-06+0j),0j,0j,0j,(0.0033660559352152+0j),0j,0j,0j,(0.9370991408283272+0j),(0.0001328222919714303-4.7777175785888484e-05j),(-0.0006594840269393399-1.1097553057060722e-05j),(0.014700191036432156-1.4136814757531052e-09j),(-2.4812515392886874e-06-1.1123636978860334e-05j),(4.256298511666642e-05-2.583768285375421e-06j),(0.0034225624433559905-3.9803779504652856e-08j),(-2.0947308360286525e-05-1.3335649112448791e-05j),(1.4503822740480033e-05-3.097568475771156e-06j),(0.004103127141705435+3.8266191444127166e-08j),-2.283226776201906,-10.110025716967998,0.2744529254380544,2657399.367706338,11266923.487318804,0.2581480981756368,-15649.991305659638,(-5.900941041420095e-07+8.25981256873672e-07j),(4.842132023498851e-06+4.664726357627074e-08j),(-1.5241490139398342e-07-9.064030580627799e-08j),(0.00031942729983190405-0.0025492521282168344j),(-3.342057947958607e-08+1.4492296541370292e-07j),(-0.14985898584414106+2.510335866473955j),(-1.352371025519246e-08-3.2605723232513616e-08j),(-0.007593364547344228-0.012385578744676114j),(0.00029947477105431093+0.00042137990885612447j)
