,g2_muon,g2_e,g2_tau,T_param,S_param,U_param,RK_central,RKstar_central,RK_low,RKstar_low,RD,RD_star,BRhemu,BRhetau,BRhmutau,BRmuegamma,BRtauegamma,BRtaumugamma,BRmu3e,BRtau3e,BRtauemumu,BRtaumuee,BRtauemumup,BRZemu,BRZetau,BRZmutau,mSS1,mSS2,mrp,mphil,edm_e,edm_mu,edm_tau,Bmumu,RatioBXsgamma,BSmumu,Ratioeps_K,RatioDeltaMd,RatioDeltaMs,RKnunu,RKstarnunu,C9bsee_real,C10bsee_real,C9bsmumu_real,C9pbsmumu_real,C10bsmumu_real,C10pbsmumu_real,C9bsee_imag,C10bsee_imag,C9bsmumu_imag,C9pbsmumu_imag,C10bsmumu_imag,C10pbsmumu_imag,FL_Bplus,S3_Bplus,S4_Bplus,S5_Bplus,S7_Bplus,S8_Bplus,S9_Bplus,AFB_Bplus,P1_Bplus,P2_Bplus,P3_Bplus,P4p_Bplus,P5p_Bplus,P6p_Bplus,P8p_Bplus,FL_B0,S3_B0,S4_B0,S5_B0,S7_B0,S8_B0,S9_B0,AFB_B0,P1_B0,P2_B0,P3_B0,P4p_B0,P5p_B0,P6p_B0,P8p_B0,BRtauKe,BRtauKmu,BRtauPie,BRtauPimu,BRtauphie,BRtauphimu,BRtaurhoe,BRtaurhomu,DeltaGR_electron,DeltaGL_electron,DeltaGR_muon,DeltaGL_muon,DeltaGR_tau,DeltaGL_tau,RatioKpimunu,RatioKpienu,RatioKLpimunu,RatioKLpienu,RatioKSpimunu,RatioKSpienu,RatioKLmumu,RatioKLee,BRKLemu,BRKSmumu,BRKSee,BRKSemu,RatioKmunu,RatioKenu,RatioKppinunu,BRKLpinunu,Ratioepislon_prime,APV_proton,APV_cesium,BRtaumumumu,ACP_B0,ACP_Bplus,phi_s,ACP_Xsdgamma
22543,2.6493328699999997e-09,-9.849245820000002e-23,1.96649537e-08,0.0210429860999999,-0.000221327637,2.49630963e-06,1.00557647761574,1.0006904396619638,0.9983992302030056,1.00557647761574,0.3433702278449639,0.2874852284712754,9.69198953e-19,2.0860289899999997e-17,1.03894591e-06,2.916269707143361e-15,1.1700595520047084e-17,3.294292394541358e-09,1.953260489218817e-17,5.160894399359477e-15,3.515554747307325e-15,3.9239800000000002e-28,1.98751313e-22,9.71764232e-21,2.60518762e-16,2.24390453e-08,1584.40664,4504.31399,4523.83008,2775.2543100000003,2.7504895299999994e-32,5.38784199e-23,-1.63794966e-23,1.1400227617196978e-10,1.0000095566390914,3.684626611843166e-09,1.3257807712864824,0.7877512854381933,1.0097234076975976,1.2267293265839097,1.226729271759531,-1.651866586566365e-07,1.3787832591074592e-07,0.0142015479362108,3.5011285871491695e-08,-0.0056795407336423,-3.4961118711845386e-08,-1.471524681071051e-07,1.5644233679036188e-07,-0.0030241292979088,-3.418714534716534e-09,0.0031195292066989,3.427217386056307e-09,0.3039783943168307,0.0108019822672328,0.0890736424964072,0.2596735026191379,-0.0179295747050383,-0.0121478601841761,-0.0007131117155391,-0.0971683842500823,0.0453754667466235,-0.136057150724312,0.0014977703228244,0.2341378784567285,0.6825745674106121,-0.047129459011833,-0.0319317155063766,0.2970500713786255,0.0108216514672478,0.0954880103292838,0.2610905281170069,-0.0205897577382272,-0.0021824357499186,-0.0006984656679648,-0.0968554337097236,0.0444408261354262,-0.1325840608460534,0.0014341799588322,0.2510517807976543,0.6864447359112361,-0.0541334490953259,-0.0057379390313415,0.0,0.0,1.173489064871408e-13,7.932242200953584e-22,3.55607311521303e-16,9.173684893270462e-13,2.742916358320861e-13,8.281958042547203e-12,-8.814516602283351e-08,5.207213167815688e-08,-6.560330125163309e-07,-0.0026608144115527,-0.0005977332034372,-1.0489748308145442e-08,1.0000000151955537,1.0000000000017857,1.0000000151534945,1.0000000000017812,1.0000000151534942,1.0000000000017812,1.0002641401233592,1.0575657831231478,6.372189571917174e-16,5.1724989550797765e-12,1.636675478933629e-16,1.1156619659162818e-18,0.9999998348107936,0.9999993888959724,0.8588447782893782,4.058676524623146e-11,1.0125092413188317,0.0709997088556304,-73.33066135353238,7.66403901518332e-12,0.0001720691533416,0.0017736648241381,-0.029654271648706,7.202254461938146e-07
