,m1p,m2p,m3p,me,mmu,mtau,md,ms,mb,mu,mc,mt,v
52,4.305011551950831e-16,8.58959611586151e-12,5.08278629817844e-11,0.0004856100681571,0.1023394240401725,1.7382767908239438,0.002673799638122,0.0481348364183101,2.727535415621304,0.0012425120573334,0.573836870422349,161.01227875660285,246.21958539163367
53,6.880186350782483e-14,8.462514677718541e-12,5.01790834706704e-11,0.0004851354441128,0.1023234350722779,1.7384965429259016,0.0027877328783296,0.0553551379860395,2.665220271949865,0.0015256423359567,0.6147551763067386,162.0681914155416,246.21956333496968
54,1.0802483235833215e-16,8.367454307788285e-12,5.067949210862824e-11,0.0004863941997504,0.1023695511812421,1.7382827484856918,0.0028470411974276,0.0430046832191234,2.742365723389592,0.0010944787929253,0.5958043575180327,160.9989501843979,246.21975689221009
55,1.072936153619808e-15,8.520626127959565e-12,5.0791965503978946e-11,0.0004859659929764,0.1023148532437009,1.7387337269504954,0.0027790669265467,0.0496676910731267,2.724525686580564,0.0012899316687437,0.6171111615802165,161.46181278839632,246.2196349764868
56,1.2837101808672056e-17,8.725209947442173e-12,5.0400622404707555e-11,0.0004854961388248,0.1023651320538998,1.7387547949981768,0.0027596103062844,0.0468696592292279,2.7201741831384534,0.0011238526748016,0.5710031937632368,161.21924582318633,246.2197342694504
57,6.844332938373816e-13,8.838626897504315e-12,5.079024696605384e-11,0.0004851010246115,0.1023599123880009,1.7385102670621717,0.0022451177959445,0.0457935568489816,2.6770441196981167,0.0013192808028489,0.6116306966050961,161.96393862272905,246.2195920132713
58,3.3415356550169406e-14,8.458516174669496e-12,5.031558110076438e-11,0.0004853907239821,0.102339899278523,1.7385772135416977,0.0028190808498161,0.0551313338125869,2.7441757553563453,0.0011367229188328,0.5666460939688698,162.45753526798504,246.2195736375444
59,2.489401978896463e-17,8.658426184124768e-12,5.067676051080801e-11,0.0004854391288671,0.102377321840238,1.7385658480385604,0.0022872369721776,0.0490534190645365,2.7324454440203816,0.0009046497224931,0.6063910677615184,160.70313346971028,246.2197743606688
60,1.777831688460962e-13,8.585383723796416e-12,5.0651752596768675e-11,0.0004859235995609,0.1023278302311367,1.7384625468528017,0.002857468122043,0.0585875584645304,2.718445725459646,0.0013680181154206,0.6198608983585958,163.25932826785692,246.2195949508265
61,6.795584208947117e-17,8.896807388222073e-12,5.0348249462981425e-11,0.0004862487998119,0.1023421673047888,1.7387283131677265,0.0027885245867123,0.0524771891715917,2.708328906417828,0.0007989893882421,0.5879400969217304,162.85085476837506,246.21977596515504
62,3.11309796155342e-13,8.698324899639031e-12,5.0757837507076895e-11,0.0004852542874329,0.1023125676731637,1.738266636843018,0.002862384634487,0.0486536553903881,2.6632357629824783,0.0013914043782844,0.618701357574309,163.0054687540237,246.2195404424081
63,5.871712941340891e-15,8.718356471694441e-12,5.041913178519581e-11,0.0004861008862044,0.1023140220674705,1.7386055102103553,0.0025301405581204,0.0596974433172592,2.7225517881621712,0.0014612325216714,0.5919176078017765,162.21628809970431,246.21973152133668
64,1.6438441879580658e-16,8.4389505962908e-12,5.087544749353346e-11,0.0004863608977617,0.1023466450202786,1.7385465751944325,0.0025405135493671,0.0458879998271655,2.6996853856432783,0.0010690610330077,0.5691319405851173,161.64260441546645,246.2196791782656
65,2.6598876687044184e-13,8.426741158276785e-12,5.0225655529390115e-11,0.0004850626379909,0.1023487598114301,1.7383447798259188,0.0026737898738403,0.0560616327671507,2.7399775367343007,0.0009242724853708,0.5604379068799542,161.82384199173842,246.21957873659645
66,4.519722127118843e-14,8.795983019636483e-12,5.0679909456254775e-11,0.0004849313235162,0.1023651895791418,1.7383999724891035,0.0022912525382072,0.0555897487292408,2.743164946277393,0.001475855310069,0.5988649041822665,162.34055051386036,246.2196525718728
67,1.5051309054381924e-13,8.866053216322823e-12,5.012369346380601e-11,0.0004856623486748,0.1023629588080016,1.7383614476351212,0.0025689449239378,0.0444768156255442,2.725741295498944,0.0008615761787473,0.5910725299818164,163.31036299238176,246.219547463694
68,1.9449417361141525e-15,8.860521601273738e-12,5.0697161091674074e-11,0.0004864883675562,0.1023775862930201,1.7384439426570033,0.0025264510235397,0.0449656105580258,2.6718000118442027,0.0012425006038166,0.579126461294017,161.31700812258987,246.2197058500068
69,1.7417557335185296e-16,8.446665907447606e-12,5.0763108242190436e-11,0.0004860756298256,0.1023108903745598,1.7387193995291932,0.0025912972017819,0.0506209166461005,2.690170093795402,0.0008559791058988,0.6209256023505675,163.03252135794912,246.2195564911104
70,7.913003168009188e-15,8.778251088236249e-12,5.047140395635654e-11,0.0004860988284701,0.1023091623295793,1.7386041692869358,0.0022626802489079,0.0592262945783005,2.6991862035416303,0.0013431509101228,0.6030275138758583,161.4940526329479,246.21976924814084
71,4.024334764831303e-15,8.751163397140164e-12,5.036100170607264e-11,0.0004851549463744,0.1023811704038444,1.7385733238904857,0.0027860277072674,0.0425862760677287,2.7259590372144262,0.0009331295593055,0.6262488154739201,162.17106303007088,246.21973909060625
72,2.224679291901253e-17,8.453653669053897e-12,5.040522224297449e-11,0.0004855655993742,0.1023625728581403,1.738452008476794,0.0026770627390499,0.058926765082547,2.737057489760819,0.0008371785796504,0.6217153395940891,161.6491418188583,246.21969976678108
73,1.699659419077577e-13,8.338920712283063e-12,5.0547194392748617e-11,0.0004865349669187,0.1023590129718317,1.7383926066751918,0.0027245118286584,0.0468499646498344,2.726293207303628,0.0012227497450152,0.6201961561474739,163.3136517265114,246.21976834480168
74,7.970291196098532e-14,8.886997647697166e-12,5.0674703920566e-11,0.0004864420752899,0.1023356402990282,1.7383123202087936,0.0022659551162582,0.0542299096303877,2.751129489216096,0.0008930025725082,0.5945448848784051,162.74203512581676,246.21956992589705
75,3.8704497291617965e-14,8.524921900516508e-12,5.0681702692163824e-11,0.0004865558488505,0.1023599860806588,1.7386946149130156,0.0025207428180897,0.0552926267491858,2.7353023857187546,0.0013051450268382,0.608845089052674,163.15050368805333,246.2196338119033
76,1.022066548718809e-15,8.275897776837214e-12,5.08333640558135e-11,0.0004860065168248,0.1023495235933689,1.7386374573465857,0.002566268928719,0.0502510446473631,2.7060130427447056,0.0011772965810863,0.6085349736237409,161.7908753337267,246.2195375724016
77,2.456549786708364e-15,8.515769240788656e-12,5.0584121264266637e-11,0.0004856981364994,0.1023237717843246,1.7386223507975425,0.0023390685620154,0.0478895785879785,2.657204918684069,0.0014090796187126,0.5922808948501955,162.5433344471457,246.2195495554137
78,4.9112003376702833e-14,8.545505812305973e-12,5.033765072609174e-11,0.0004857793962271,0.1023410208233046,1.7386372347240164,0.0023052710753679,0.0464718974300225,2.694864932014044,0.0014653464702165,0.6247903983037573,162.42843284700854,246.21972272370613
79,4.110243745229589e-14,8.746127271498026e-12,5.0887458711389445e-11,0.0004851256184383,0.1023721466281558,1.7383040637469849,0.0026297863636484,0.0423315277431054,2.696314931101245,0.0013039662901041,0.5948672530846403,163.09086749194438,246.219683504766
80,2.5457966863118167e-16,8.882419194199966e-12,5.0570156603866384e-11,0.000485206419674,0.1023546264564627,1.7387201996237376,0.0028822853566793,0.0522045626807882,2.719597880481816,0.0009367418364588,0.6156466676256286,161.37528377250118,246.2195798215989
81,4.874325165328938e-17,8.406780102667413e-12,5.0647417101491186e-11,0.0004862068965095,0.1023233735851852,1.7384920887048492,0.0022169031191395,0.0596280729139797,2.6800984074305942,0.0014212549234489,0.6197264835415431,163.10281998274024,246.2197031834509
82,1.5411561654688545e-12,8.632492775367125e-12,5.060446999388994e-11,0.0004855717948533,0.1023147601967629,1.7383188085782115,0.002404806684929,0.045157083565528,2.743897577852428,0.0009884879658859,0.6271495629486525,161.59937288988235,246.21964066529284
83,1.0241219392534944e-16,8.436370492470967e-12,5.014733756292371e-11,0.0004849685617176,0.1023210258448868,1.7385997456452742,0.0028960583371173,0.042442326977981,2.750600386499927,0.0012891915127546,0.626871648939065,162.42109049562495,246.21956977295608
84,1.0328340863252339e-16,8.866316153751016e-12,5.031606651617218e-11,0.000486051877867,0.1023117842710901,1.7386772953378435,0.0025200517715152,0.0493760313218125,2.7017222365649047,0.0015277096689794,0.6177714540477415,161.70526903301152,246.21956641898976
85,6.844859825842297e-14,8.851538343026851e-12,5.024565023735497e-11,0.0004860751860193,0.1023485637068652,1.7383765452338504,0.0024035493449385,0.0421209699358958,2.7133595937377017,0.0011983551582441,0.5619526150860921,160.52136236268134,246.21960795063305
86,3.4667147490196268e-15,8.931564942800178e-12,5.035997839049855e-11,0.0004860572419102,0.1023382328944085,1.7383471109611948,0.0024791911465871,0.0425838232445046,2.7107923688755937,0.0009790256102911,0.5777264382490913,160.65737461787202,246.2195852442976
87,2.4073447287053793e-16,8.668847929874645e-12,5.067421303638298e-11,0.0004853261477458,0.1023817406952822,1.7383953678889796,0.0029124192738002,0.0546350060103291,2.6954721382322013,0.0009622940825414,0.6246964981907555,161.17579014857478,246.21974557919648
88,6.1325231197417955e-15,8.455554085822282e-12,5.034178796596677e-11,0.0004861217584517,0.1023153951727697,1.7382214784665972,0.0027639119616198,0.0554567353031121,2.6742971174160086,0.0007880752192563,0.5615384531985096,160.96872846725142,246.21973570362167
89,2.0189508784686172e-14,8.653799790663952e-12,5.0390000533020007e-11,0.0004852093502545,0.10237242243982,1.7387761982641847,0.0027931172186886,0.0521907437039957,2.7130680711159343,0.000922938416281,0.6072875868967481,161.91179295333518,246.219709748771
90,1.5132109286349582e-14,8.662713777853949e-12,5.038390578122806e-11,0.0004851234796371,0.102368664802365,1.7385412986394122,0.0025493560625989,0.0504145620129295,2.717672626454577,0.0009287098380023,0.5849970809459528,161.59735792363918,246.2196539223352
91,1.2492897619646959e-14,8.752504178375307e-12,5.075000721347435e-11,0.0004861059101158,0.1023714926469698,1.7386769634623136,0.0022369391183476,0.0543098872895515,2.737499740101391,0.0014933590963192,0.6063008792030307,161.36678325702292,246.219621455245
92,1.1050039851234646e-12,8.802790180967428e-12,5.05178525595657e-11,0.0004866772882883,0.1023102225307747,1.738659319638972,0.0028777175626076,0.0524928955072929,2.731383245848231,0.0014554061577108,0.5933147474394905,161.16223422371158,246.21958149676888
93,8.508658878713085e-14,8.842832895640746e-12,5.0873013773206065e-11,0.0004852713204339,0.1023806489951409,1.7384366442061416,0.0027996717086904,0.0554323634010704,2.6760618632050206,0.0008708114228753,0.6216446502959908,162.05844407127242,246.219527488196
94,2.3311928302709343e-14,8.852220352163091e-12,5.008268924464026e-11,0.0004856812111138,0.1023697582297629,1.7384410756931743,0.0028605816522224,0.0458083202970164,2.7402385679607195,0.0008003490454183,0.5912738724918604,161.24094372594791,246.2196019450633
95,9.070790198747482e-17,8.396939288532799e-12,5.0720494909891457e-11,0.0004862031410612,0.1023461381500447,1.7383755146419102,0.0027369414868914,0.0426716237936288,2.727765956431384,0.0008307300550682,0.5902541142162375,163.07700635869244,246.21953596649024
96,2.3014889045900286e-16,8.922420314470649e-12,5.0087545938528975e-11,0.0004863894809188,0.1023746869703304,1.7383999453403003,0.0023773743728775,0.0481889782234597,2.7376775665689914,0.0008649376841296,0.5696932185385506,160.7750101768307,246.21959242009711
97,2.622147352998669e-12,8.686606944902967e-12,5.089851613314237e-11,0.0004852865288002,0.1023281062548851,1.738327437535171,0.0025345317740385,0.0505814442345927,2.7046949144797607,0.001470829603712,0.6086817799194794,163.12249836274162,246.2197530296976
98,1.0676660554709946e-12,8.776514515129593e-12,5.0612654266719937e-11,0.0004852697779637,0.1023607718495022,1.7382454982991218,0.0023726168004571,0.0476441987166897,2.655371427349106,0.0012998261482083,0.6054631916526969,162.30112446824958,246.2197110269492
99,6.511139323501911e-17,8.934346802322114e-12,5.0826758730118286e-11,0.0004853681948832,0.1023360510274336,1.738604990486621,0.0026889469178999,0.0465970291012367,2.7445232172259733,0.0009440201090285,0.5953539974691539,163.34377462876753,246.2195781454024
100,1.2380464274963649e-17,8.903921286439329e-12,5.0307098713338967e-11,0.0004853621861366,0.1023306133966199,1.7382315516315776,0.0028745560600136,0.0567381554224619,2.688841653848189,0.0009505950863298,0.5716702355069143,160.8937516129993,246.21970259977385
101,2.1425444064641431e-16,8.443635811950426e-12,5.089224375509079e-11,0.0004859980981444,0.1023785083793098,1.7384456436559703,0.0024528386276249,0.0522232142557529,2.7149604507452576,0.0012228230839298,0.573286998781917,161.71649523087208,246.21955216621305
102,5.3794691984077937e-17,8.535785457901409e-12,5.0065908245877916e-11,0.0004860107126452,0.1023114498258987,1.7385630564271617,0.0026440360730777,0.0426885786515775,2.70408735046453,0.0013586133730028,0.5987308721064841,161.63546764965827,246.21964094189576
103,3.364887138425531e-17,8.543339308664231e-12,5.0415828120393897e-11,0.0004863409853273,0.1023519940878177,1.7387156078181578,0.0025391180379744,0.0523804410207485,2.744358019895765,0.0015741524167108,0.5711240571395771,160.684534624091,246.2195648363962
104,1.2205586915652609e-15,8.515584245545812e-12,5.0188814089413685e-11,0.000485229397156,0.1023546647506772,1.7387636080798383,0.0023572181239033,0.0538646786152472,2.6586627444696163,0.0010737454118104,0.5687074165577745,162.14429281581528,246.21977049530216
105,2.94478146000308e-17,8.690997706527854e-12,5.088804767823218e-11,0.0004859408477754,0.1023705699169218,1.7386463798953495,0.002498292749536,0.0584298495755626,2.7481498884255866,0.0007885593688158,0.6154306866217749,161.0631698816684,246.21962661230648
106,1.8711580380231653e-14,8.554604142003499e-12,5.061783193647864e-11,0.0004850331024006,0.1023663223745743,1.7382342517442018,0.002776217453841,0.0588353555952206,2.7170163715875093,0.0014263982793436,0.5876674738302733,162.22343419948646,246.2195451385817
107,7.299744075416163e-16,8.268602152349269e-12,5.042082933673211e-11,0.0004851270329836,0.1023550116051471,1.7386934622924688,0.0023904926166606,0.0588290004733631,2.663098881311592,0.0015138668215153,0.5852399030024846,162.84156058713438,246.2196958160584
108,2.172265671010192e-17,8.831080291720796e-12,5.01288047428925e-11,0.0004860680471066,0.1023415271847838,1.7384836030664854,0.0024848039588979,0.0447680778541034,2.7292463076496505,0.000907427571514,0.6240569740649794,163.22918529504102,246.2195692179949
109,3.5472345263403704e-17,8.917602120855539e-12,5.086724043638576e-11,0.0004867048659374,0.1023173482821174,1.738496957964867,0.0025112083697793,0.0557611217261553,2.716260278611584,0.0009668490980996,0.5976100630141675,160.82629688558367,246.2195946542932
110,5.646014689539372e-16,8.723543564464092e-12,5.0323002193762e-11,0.0004858028549537,0.1023243306685611,1.738517853727999,0.0026973913405377,0.0437680833341539,2.6849123286093044,0.0011629930280369,0.5689513384758504,160.87798617995458,246.21952797329857
111,8.999191229167228e-14,8.340451621665496e-12,5.0595881986525634e-11,0.0004865521769378,0.1023460828956323,1.7384756576424412,0.0027535674172461,0.0455719276721973,2.7396622540443136,0.0009417437026079,0.5741654794083988,162.041870153677,246.2196920763269
112,4.885067389314365e-16,8.313172502874581e-12,5.034076427128815e-11,0.0004852771604618,0.1023431343146419,1.7384758030206495,0.0025151709627153,0.0528478425114031,2.7152898097164715,0.0014775620664149,0.5601556589482454,160.88805702489455,246.2195261391012
