,m1p,m2p,m3p,me,mmu,mtau,md,ms,mb,mu,mc,mt,v
23477,6.651548150670818e-15,8.327113322043826e-12,5.0788620835466356e-11,0.0004863282503814,0.1023235219426093,1.73862238193399,0.0028820258420476,0.046863747801738,2.7253194668617464,0.0013110078588884,0.5860422351868529,163.1522724673892,246.21957955422084
