,m1p,m2p,m3p,me,mmu,mtau,md,ms,mb,mu,mc,mt,v
0,3.350342596415941e-13,8.687945462685388e-12,5.0849468599235796e-11,0.0004858559830125,0.1023177590853421,1.7384488970291638,0.0022421494016509,0.0516086903882556,2.729994284402152,0.001462170066013,0.5796257328708356,162.52975003875557,246.2196696829417
