,a1,Theta11,Theta12,Theta13,Theta21,Theta22,Theta23,Theta31,Theta32,Theta33,Omega11,Omega12,Omega13,Omega21,Omega22,Omega23,Omega31,Omega32,Omega33,mS1,mS2,Ye11,Ye12,Ye13,Ye21,Ye22,Ye23,Ye31,Ye32,Ye33,Yu11,Yu12,Yu13,Yu21,Yu22,Yu23,Yu31,Yu32,Yu33,Yd11,Yd12,Yd13,Yd21,Yd22,Yd23,Yd31,Yd32,Yd33,gHR,gHRp,gHS,muS,muR,lambd,mphi,gHphi,muphi,mu2,Upsilon11,Upsilon12,Upsilon13,Upsilon21,Upsilon22,Upsilon23,Upsilon31,Upsilon32,Upsilon33,Lambda12,Lambda13,Lambda23,gphiR,gphiS,lambdS,lambdR,gPhiPhi,lRRRH,lRRS,RRSS,lSSHR,lSSSPhi,lHPhiSR,lHHPl
0,1.4422807830783833,(0.0027429036408516006+0.0019997515723410623j),0j,0j,(-0.0011487471446052526+0.004194600313167789j),0j,(2.0502285446721107+0.9509284447021468j),(0.009515443175475294-0.014761630031964798j),(-0.0017620992945533982-0.006272503602290035j),(2.826956386475917+2.501467385253793j),(-0.42342356104237383+0.008682195833670383j),(0.11241979073899185+0.3290385414130817j),(-0.3089280943760769-0.1362397762550241j),(1.1964358100903523e-06+2.755721963348885e-08j),(1.2429691953703853e-05-3.6010252108744455e-07j),(-8.037789922652922e-07-1.594462744460506e-06j),(-0.3720708696802779+0.029250791233939515j),(-0.3996572766726367-0.18656992971009115j),(-0.056995341420819655+0.09827646285089826j),2319.007814532607,4483.390942170756,2.7906142568592388e-06,0.0,0.0,0.0,0.0005876831967017241,0.0,0.0,0.0,0.00998514054883212,8.398275980608256e-06,0.0,0.0,0.0,0.003329200195832977,0.0,0.0,0.0,0.9335232115691589,(-0.00011081702415364636+2.492205103234256e-05j),(0.0005463501533174848+5.787774955980044e-06j),(-0.007709077224290354-1.4494533158010802e-08j),(-2.8614367340938816e-06-1.7427325490161063e-05j),(-6.639927814160103e-05-4.047236637577254e-06j),(0.005390742016704114+3.2920831544911895e-08j),(8.872595150829421e-05-4.050145916659278e-05j),(-0.0004323463994333179-9.405860325895508e-06j),(0.012528238085506441-2.30844903130072e-08j),-5.957137486153594,5.5647226321647665,0.6939177810259143,5389692.1518709995,20079760.25665142,0.2581480981756368,969.4071767745816,9.919208987972835e-07,6008096.144270211,-15650.002763025936,(-0.1633280244947373-0.4848285655602754j),(0.00414498578215942-0.004921035804902463j),(-3.342069240100869e-07-1.4263084081537356e-07j),(-0.7417197284108911-0.6339440615404076j),(-2.460099861102255e-08+3.589015404415512e-07j),(-1.260949450388832+1.1113170682587639j),(-5.511299825637832e-08-1.7019483289167185e-08j),(-0.004834162015247093-0.0008463793065683317j),(0.0004873359819744659+0.0005680430180726889j),0,0,0,4.486843103684217e-06,2.0456676066295745,2.620036976418652e-05,9.494387915320684e-07,0.0010139159588697,5.7421718071753234e-05,2.4934707072037616,0.0308157484315407,0.2129624619437621,7.645667621588901e-07,1.883012983434672e-05,1.960468230676194
