Unnamed: 0,g2_muon,g2_e,g2_tau,T_param,S_param,U_param,RK_central,RKstar_central,RK_low,RKstar_low,RD,RD_star,BRhemu,BRhetau,BRhmutau,BRmuegamma,BRtauegamma,BRtaumugamma,BRmu3e,BRtau3e,BRtauemumu,BRtaumuee,BRtauemumup,BRZemu,BRZetau,BRZmutau,mSS1,mSS2,mrp,mphil,edm_e,edm_mu,edm_tau,Bmumu,RatioBXsgamma,BSmumu,Ratioeps_K,RatioDeltaMd,RatioDeltaMs,RKnunu,RKstarnunu,C9bsee_real,C10bsee_real,C9bsmumu_real,C9pbsmumu_real,C10bsmumu_real,C10pbsmumu_real,C9bsee_imag,C10bsee_imag,C9bsmumu_imag,C9pbsmumu_imag,C10bsmumu_imag,C10pbsmumu_imag,FL_Bplus,S3_Bplus,S4_Bplus,S5_Bplus,S7_Bplus,S8_Bplus,S9_Bplus,AFB_Bplus,P1_Bplus,P2_Bplus,P3_Bplus,P4p_Bplus,P5p_Bplus,P6p_Bplus,P8p_Bplus,FL_B0,S3_B0,S4_B0,S5_B0,S7_B0,S8_B0,S9_B0,AFB_B0,P1_B0,P2_B0,P3_B0,P4p_B0,P5p_B0,P6p_B0,P8p_B0,BRtauKe,BRtauKmu,BRtauPie,BRtauPimu,BRtauphie,BRtauphimu,BRtaurhoe,BRtaurhomu,DeltaGR_electron,DeltaGL_electron,DeltaGR_muon,DeltaGL_muon,DeltaGR_tau,DeltaGL_tau,RatioKpimunu,RatioKpienu,RatioKLpimunu,RatioKLpienu,RatioKSpimunu,RatioKSpienu,RatioKLmumu,RatioKLee,BRKLemu,BRKSmumu,BRKSee,BRKSemu,RatioKmunu,RatioKenu,RatioKppinunu,BRKLpinunu,Ratioepislon_prime,APV_proton,APV_cesium,BRtaumumu
22545,2.6493329600000004e-09,2.4595701200000004e-21,1.96649537e-08,0.0210429860999999,-0.000221327637,2.49630963e-06,1.0055764796272622,1.0006904514940194,0.9983992323832466,1.0055764796272622,0.343370235427074,0.2874852293651181,9.6880545e-19,1.82168602e-17,1.03894591e-06,2.958473757333543e-15,1.184770181931677e-17,3.2942923571937567e-09,1.980641466042431e-17,2.8004815639466247e-16,1.8948976968443154e-16,8.357198359999997e-29,1.9875153e-22,9.71764574e-21,3.4899605200000005e-18,2.24390453e-08,1584.40664,4504.31399,4523.83008,2775.2543100000003,1.07579914e-33,5.38784199e-23,-1.63794966e-23,1.1400227617141419e-10,1.0000095566390914,3.684626798174328e-09,1.3257807712864824,0.7877512854381933,1.0097234076975976,1.2267293265833858,1.226729271759028,-1.6068848400574225e-07,1.4237650056164017e-07,0.0142014426725768,3.5011286213058704e-08,-0.0056796459972764,-3.496111905343697e-08,-1.413304609208596e-07,1.6226434397660737e-07,-0.0030242654580514,-3.4187148835328027e-09,0.0031193930465563,3.4272177345093086e-09,0.3039783936276278,0.0108019821340439,0.0890736381392156,0.2596735099515319,-0.0179295749740572,-0.0121478599319113,-0.0007131117057787,-0.0971683866322939,0.0453754660959963,-0.1360571537866353,0.0014977702993157,0.2341378670337397,0.6825745867727017,-0.0471294597250662,-0.0319317148474046,0.2970500707734649,0.0108216513375918,0.0954880058916355,0.2610905353833523,-0.0205897581182502,-0.0021824355116472,-0.0006984656585693,-0.0968554360636663,0.0444408255135833,-0.1325840638016486,0.0014341799366554,0.251051769133674,0.6864447550243631,-0.0541334500951595,-0.0057379384049655,0.0,0.0,1.1495632349993774e-13,3.6187735364026176e-19,3.5469801055088444e-16,9.173684789267803e-13,2.7394030069458813e-13,8.282997369579119e-12,-8.799612498291228e-08,5.181824264951717e-08,-6.549261364812511e-07,-0.0026591412558814,-0.0005967178586934,-1.0485963806450565e-08,0.9999939395068476,1.0000000000017857,0.9999939562809732,1.0000000000017812,0.9999939562809732,1.0000000000017812,1.000264130930004,1.057638912000103,6.362610224297309e-16,5.1724989386119854e-12,1.6373993229038604e-16,1.1139847851486409e-18,1.000065893430876,0.9999993888959724,0.8588447695878633,4.0586763215833166e-11,1.0125092520410743,0.070999708855905,-73.33066135349657,7.66403901518332e-12
