,m1p,m2p,m3p,me,mmu,mtau,md,ms,mb,mu,mc,mt,v
22545,1.774225443023227e-16,8.791028815078518e-12,5.047332689032273e-11,0.0004866077577277,0.1023555166147419,1.7386143349988974,0.0027913761474899,0.0549699669156844,2.692191128352719,0.0013399831259511,0.6223892516488434,163.43348691778294,246.21955467103143
