,a1,Theta11,Theta12,Theta13,Theta21,Theta22,Theta23,Theta31,Theta32,Theta33,Omega11,Omega12,Omega13,Omega21,Omega22,Omega23,Omega31,Omega32,Omega33,mS1,mS2,Ye11,Ye12,Ye13,Ye21,Ye22,Ye23,Ye31,Ye32,Ye33,Yu11,Yu12,Yu13,Yu21,Yu22,Yu23,Yu31,Yu32,Yu33,Yd11,Yd12,Yd13,Yd21,Yd22,Yd23,Yd31,Yd32,Yd33,gHR,gHRp,gHS,muS,muR,lambd,mu2,Upsilon11,Upsilon21,Upsilon31,Upsilon12,Upsilon22,Upsilon32,Upsilon13,Upsilon23,Upsilon33
24457,20.971707112048485,(0.0005554744637917719-0.003116768190510512j),(-1.1521207712369726e-07+3.8885015983379426e-08j),(-2.3553114215777723e-07-5.9262835293702934e-08j),(-0.0001546667611851754+0.00010595549427853323j),(-5.830533309456009e-08+5.395754374626279e-08j),(0.5504157919947338+0.21637568550676753j),(0.009304523120316877+0.025059437864290192j),(0.02052925913935247-0.00846137861890326j),(0.4006254393715511+1.9284436473714504j),(0.04958002624031077+0.10553295183736028j),(0.009052459842914262+0.004437234609479817j),(-7.481525668212935e-06-2.532338412959118e-06j),(3.358631496689733e-06+9.470176646474294e-07j),(2.9851570112103913e-07-9.727484554604436e-07j),(5.943818963889184e-07-2.3308145613064857e-07j),(0.018896358426577886-0.006196096218482908j),(-0.008935641345143224+0.010346715267577826j),(3.205409000653391e-06-7.69018955552343e-06j),1639.279192553376,4425.973285785445,(2.7936355122004867e-06+0j),0j,0j,0j,(0.0005878844436322+0j),0j,0j,0j,(0.0099846795455037+0j),(7.886473808707945e-06+0j),0j,0j,0j,(0.0033062614612698+0j),0j,0j,0j,(0.931639504429384+0j),(0.00012705374821730088-4.671796018978047e-05j),(-0.0006386040074789122-1.0853437147938315e-05j),(0.014601271957111733+2.8173717735006234e-09j),(9.990545635620327e-07-1.235713791200372e-05j),(2.3761795246078358e-05-2.870789287706876e-06j),(0.003862126775091034-3.8145084347892e-08j),(-3.110172059156847e-05-8.940314335073582e-06j),(6.592722005289654e-05-2.0769986387324973e-06j),(0.0027941980873219694+3.800114770739841e-08j),-3.298410569243071,-2.601756141040912,1.0455865116660668,2655543.165937217,19768085.01776569,0.2581480981756368,-15650.007643861272,(-2.6861196402590846e-07+3.303494268658204e-07j),(0.0004216390521808152-0.0006776246229155412j),(-2.448418500601904e-07-1.4615284419718336e-07j),(2.5610970350189965e-07+1.8925352891065737e-07j),(-2.7422632799595015e-08+3.008557925402983e-08j),(-0.23085806018783475+2.6658632252798933j),(-6.712929820828542e-08-8.148892476172294e-08j),(-0.007186753931565804-0.020852866334307323j),(8.072430698632951e-05+0.0004760392191697054j)
