,Theta12v,Theta13v,Theta23v,theta12,theta23,theta13,deltaCP,sdeltam21,sdeltam32,s12q,s13q,s23q,DqCP,a13R,a23R,a12R
0,0,0,0,32.25268161627483,42.31102363944317,8.500540944266916,191.4900146578109,7.117528842463847e-05,0.0025029590004227,0.2273347895508593,0.0036215454385958,0.0409999225371993,1.1931566184866975,2.6569669693822737,4.214171606671093,1.7405399035478024
