,g2_muon,g2_e,g2_tau,T_param,S_param,U_param,RK,RK_0p045_1p1,RK_1p1_6p0,RD,RD_star,BRhemu,BRhetau,BRhmutau,BRmuegamma,BRtauegamma,BRtaumugamma,BRmu3e,BRtau3e,BRtauemumu,BRtaumuee,BRtauemumup,BRZemu,BRZetau,BRZmutau,mSS1,mSS2,mrp,mphil,edm_e,edm_mu,edm_tau,Bmumu,RatioBXsgamma,BSmumu,Ratioeps_K,RatioDeltaMd,RatioDeltaMs,RKnunu,RKstarnunu,C9bsee_real,C10bsee_real,C9bsmumu_real,C9pbsmumu_real,C10bsmumu_real,C10pbsmumu_real,C9bsee_imag,C10bsee_imag,C9bsmumu_imag,C9pbsmumu_imag,C10bsmumu_imag,C10pbsmumu_imag,FL_Bplus,S3_Bplus,S4_Bplus,S5_Bplus,S7_Bplus,S8_Bplus,S9_Bplus,AFB_Bplus,P1_Bplus,P2_Bplus,P3_Bplus,P4p_Bplus,P5p_Bplus,P6p_Bplus,P8p_Bplus,FL_B0,S3_B0,S4_B0,S5_B0,S7_B0,S8_B0,S9_B0,AFB_B0,P1_B0,P2_B0,P3_B0,P4p_B0,P5p_B0,P6p_B0,P8p_B0,BRtauKe,BRtauKmu,BRtauPie,BRtauPimu,BRtauphie,BRtauphimu,BRtaurhoe,BRtaurhomu,DeltaGR_electron,DeltaGL_electron,DeltaGR_muon,DeltaGL_muon,DeltaGR_tau,DeltaGL_tau,Ratioeps_K_FLK,RatioDeltaMd_FLK,RatioDeltaMs_FLK
0,1.11532452e-10,1.46908807e-16,3.12408068e-08,0.0419420191,-0.000511520554,9.745753e-06,0.7386175945597234,0.8510580314415183,0.7285152932480672,0.3756215924796567,0.261593224968553,3.86733631e-18,1.86362919e-15,2.96609641e-08,1.4232333676695172e-17,1.1711447232535285e-16,3.5578313298281514e-08,3.960091676825207e-14,2.612487710733948e-09,1.7801969550003295e-09,9.68986778e-15,7.25225735e-14,2.24675402e-16,1.50712887e-10,7.00741296e-07,2586.64184,2743.91237,2771.46511,4327.85034,4.35519991e-30,4.78960759e-23,-2.06674672e-23,1.1483156003462051e-10,1.00007272018647,2.6248428314140378e-09,6122.6751257543,0.9987877990010423,0.9767922821832558,2.7082035087188023,2.707119279318118,-0.14275925541106846,-0.14275218497733452,-0.48042439692962446,1.1972947154619791e-06,0.6540268408046456,-1.1572961920139617e-06,0.0006442746091730308,0.0006442083680539101,0.00791126305769281,-5.6695718221537394e-08,-0.006062605944290091,5.683518022033447e-08,0.24526042299237721,0.011872574528143843,0.09162191624350867,0.24054371046837836,-0.016614990901508146,-0.012255892187662692,-0.0007533090995212638,-0.0920199173560887,0.04441562791014182,-0.11474968072907711,0.0014090750319716617,0.25302654607144887,0.664294600401752,-0.04588458671442605,-0.033846334986341785,0.23718367116873854,0.011762969477950176,0.096850249291947,0.23921205807571227,-0.018894498748884547,-0.0011933819477120292,-0.0007301368349122102,-0.09075694800150153,0.043469978712196176,-0.11179724090940629,0.0013491080092539244,0.2703208723983182,0.6676700648678707,-0.05273685326230846,-0.0033308747428979863,0.0,0.0,4.241288178512639e-09,2.549719970290357e-14,2.2444544222407953e-09,9.907519911208208e-12,9.913236800189163e-09,9.001768119482094e-11,-3.155575704514735e-09,-1.8784640869168112e-06,-2.423994334161637e-09,-0.001194491004631689,-0.0006603297809881657,2.493946418863238e-06,4770.14424,0.931638867,2.02163975
