,a1,Theta11,Theta12,Theta13,Theta21,Theta22,Theta23,Theta31,Theta32,Theta33,Omega11,Omega12,Omega13,Omega21,Omega22,Omega23,Omega31,Omega32,Omega33,mS1,mS2,Ye11,Ye12,Ye13,Ye21,Ye22,Ye23,Ye31,Ye32,Ye33,Yu11,Yu12,Yu13,Yu21,Yu22,Yu23,Yu31,Yu32,Yu33,Yd11,Yd12,Yd13,Yd21,Yd22,Yd23,Yd31,Yd32,Yd33,gHR,gHRp,gHS,muS,muR,lambd,mphi,gHphi,muphi,mu2,Upsilon11,Upsilon12,Upsilon13,Upsilon21,Upsilon22,Upsilon23,Upsilon31,Upsilon32,Upsilon33,Lambda12,Lambda13,Lambda23,gphiR,gphiS,lambdS,lambdR,gPhiPhi,lRRRH,lRRS,RRSS,lSSHR,lSSSPhi,lHPhiSR,lHHPl
0,1.9690168410040925,(-0.0053639883099662975-0.0003070790651001025j),0j,0j,(-0.0016856482841313058+0.0027168619411645583j),0j,(1.607237239110388+2.0571013315529356j),(0.0026207151769070507-0.007909142205158605j),(0.004116579952027888-0.005603686295445173j),(2.948784726549306+2.3676023537079254j),(0.05078645029185647-0.04176439815122275j),(0.00333389301987901+0.12404969839659j),(0.10774665737743817-0.10998549475151591j),(1.0244576434427628e-06+1.5513856327956992e-08j),(2.8715024940445853e-05-5.921693991645216e-07j),(-7.540958261200893e-07-2.30389797357933e-06j),(0.07415332613193484-0.018480095268461207j),(0.6224475029640909+0.5935187618736391j),(0.05316223227161071-0.13950065924478755j),2493.1491205376633,2829.13089194196,2.7921068434136666e-06,0.0,0.0,0.0,0.0005877953018324079,0.0,0.0,0.0,0.009986328596757845,7.002858582468141e-06,0.0,0.0,0.0,0.003370784434888416,0.0,0.0,0.0,0.9353427251711361,(-0.00013802894035234628+4.5938773735354907e-05j),(0.0006839857062876591+1.0724278865179623e-05j),(-0.014013234310705606-7.96478633646244e-09j),(-3.8072596179922816e-05-3.633012806412338e-06j),(9.585614675148944e-05-8.481167277381995e-07j),(0.0011082016391086144+4.647093572233951e-08j),(6.099762255250556e-06-2.1540593196153067e-05j),(-3.2289043839293675e-05-5.02859152679452e-06j),(0.006570787061257865-2.4823922772094986e-08j),-9.801218056406578,-5.01327765841329,0.8533022971069883,6664850.590653058,7978116.181560108,0.2581480981756368,2860.389792946101,3.115209450528214e-06,18730288.435168896,-15650.004931052617,(-0.24562534445298462-0.2099985132857943j),(0.008138701326410378-0.004829019564056488j),(-7.537289654408038e-07-2.3166384035906526e-07j),(-0.5919636956604092-0.8530505474033733j),(-2.9141029410848257e-08+7.028924513795241e-08j),(-2.1347295027627533+1.1249068621142613j),(-3.643341879171218e-08-2.1019538307769938e-08j),(-0.002048154017800085-0.0014544293160012403j),(0.000371340221621458+0.0005911028134093037j),0,0,0,4.365523917135919e-06,1.0727462396911855,3.050390740120764e-05,1.3091969765664905e-06,0.0028936558849925,4.781824678682357e-05,3.355951589133752,0.0468460599316123,0.8060832317123543,4.987933873392805e-07,9.604082978634577e-06,1.2066088104208457
