,m1p,m2p,m3p,me,mmu,mtau,md,ms,mb,mu,mc,mt,v
0,2.306947994341581e-13,8.436544815541402e-12,5.002958125372143e-11,0.0004861158813734,0.1023372840804542,1.7386558608774931,0.0027557885040842,0.0529961013384876,2.7038381340065145,0.0012192229606041,0.5868657391642493,162.8465451833716,246.2196867375967
