,Theta12v,Theta13v,Theta23v,theta12,theta23,theta13,deltaCP,sdeltam21,sdeltam32,s12q,s13q,s23q,DqCP,a13R,a23R,a12R
0,0,0,0,32.815941017743185,41.310913026279714,8.925277654260483,319.93028410247075,6.914474305364973e-05,0.0025567060063824,0.2260321336567123,0.0035590797470168,0.0402496772859731,1.1427782216511624,0.1790998117060967,-0.7929778892231908,1.3007187580695028
