,g2_muon,g2_e,g2_tau,T_param,S_param,U_param,RK,RK_0p045_1p1,RK_1p1_6p0,RD,RD_star,BRhemu,BRhetau,BRhmutau,BRmuegamma,BRtauegamma,BRtaumugamma,BRmu3e,BRtau3e,BRtauemumu,BRtaumuee,BRtauemumup,BRZemu,BRZetau,BRZmutau,mSS1,mSS2,mrp,mphil,edm_e,edm_mu,edm_tau,Bmumu,RatioBXsgamma,BSmumu,Ratioeps_K,RatioDeltaMd,RatioDeltaMs,RKnunu,RKstarnunu,C9bsee_real,C10bsee_real,C9bsmumu_real,C9pbsmumu_real,C10bsmumu_real,C10pbsmumu_real,C9bsee_imag,C10bsee_imag,C9bsmumu_imag,C9pbsmumu_imag,C10bsmumu_imag,C10pbsmumu_imag,FL_Bplus,S3_Bplus,S4_Bplus,S5_Bplus,S7_Bplus,S8_Bplus,S9_Bplus,AFB_Bplus,P1_Bplus,P2_Bplus,P3_Bplus,P4p_Bplus,P5p_Bplus,P6p_Bplus,P8p_Bplus,FL_B0,S3_B0,S4_B0,S5_B0,S7_B0,S8_B0,S9_B0,AFB_B0,P1_B0,P2_B0,P3_B0,P4p_B0,P5p_B0,P6p_B0,P8p_B0,BRtauKe,BRtauKmu,BRtauPie,BRtauPimu,BRtauphie,BRtauphimu,BRtaurhoe,BRtaurhomu,DeltaGR_electron,DeltaGL_electron,DeltaGR_muon,DeltaGL_muon,DeltaGR_tau,DeltaGL_tau,Ratioeps_K_FLK,RatioDeltaMd_FLK,RatioDeltaMs_FLK
0,1.79218422e-09,3.41017794e-16,3.71131101e-08,0.110288336,0.000806250291,1.86503837e-05,0.7375845257250562,0.8441737347086322,0.7152174232486532,0.36574723761416883,0.2625079504486586,1.05023272e-18,3.30816629e-14,1.01467563e-07,1.7880773094894525e-17,4.865346128357982e-16,5.063364417989212e-08,2.428009989909806e-15,7.55125341792714e-09,5.145821369764153e-09,1.24022977e-19,1.3545786e-18,2.09360113e-20,4.3978114e-10,7.43747987e-07,2463.51473,2859.49455,2814.81518,3433.14409,-4.28821238e-35,8.88535745e-23,-2.6066508e-23,1.1386393642371853e-10,1.0000744414478397,2.639301225792318e-09,1.0080246921430815,0.9972839223880271,0.96128910970057,3.386932307536696,3.3866566134187925,-0.31599773781517576,-0.3159743679125077,-0.468366944431787,1.0632694648185631e-06,0.6440733978075137,-1.0527055350986164e-06,0.0019026711090112261,0.0019024177683193743,0.010624114677055232,2.931353599403349e-07,-0.007681508274827321,-2.9308462926581825e-07,0.24654423405695639,0.01185820496402476,0.09177088867782907,0.24059767593110318,-0.016635090230563972,-0.01226703601041793,-0.0007530348402416299,-0.09208333635966397,0.044459965117426226,-0.11508267720865753,0.0014116766758088732,0.25305655815724293,0.663443719995989,-0.04587095907025576,-0.03382612892074211,0.2384407572586184,0.011749622087436214,0.0970140810366051,0.2392844662829814,-0.018919166171218842,-0.0012244844681032765,-0.0007299198215290913,-0.0908251604483864,0.04351358516037053,-0.11212072253515744,0.00135159361203246,0.2703522663121192,0.6668217341406433,-0.052722650119158235,-0.0034123103314332563,0.0,0.0,5.898619653171747e-09,3.635060200184877e-18,1.1828495233877428e-09,1.4100077687701868e-11,1.3730961015149207e-08,1.2729549484305693e-10,-2.381351259285381e-08,1.306982774477585e-06,-5.570949491810428e-09,-0.0013838327694686641,-0.0007059420952181808,3.674772439122824e-07,0.414381308,0.996722969,2.01251311
