,m1p,m2p,m3p,me,mmu,mtau,md,ms,mb,mu,mc,mt,v
24631,7.934217086961784e-16,8.830388420562416e-12,5.058855153338477e-11,0.0004855633546947,0.1023281960610504,1.738542905713311,0.0023438074844256,0.0512897752603562,2.657137458258642,0.0011422853165863,0.5885481112316009,161.16656985832796,246.21961734656784
