,g2_muon,g2_e,g2_tau,T_param,S_param,U_param,RK_central,RKstar_central,RK_low,RKstar_low,RD,RD_star,BRhemu,BRhetau,BRhmutau,BRmuegamma,BRtauegamma,BRtaumugamma,BRmu3e,BRtau3e,BRtauemumu,BRtaumuee,BRtauemumup,BRZemu,BRZetau,BRZmutau,mSS1,mSS2,mrp,mphil,edm_e,edm_mu,edm_tau,Bmumu,RatioBXsgamma,BSmumu,Ratioeps_K,RatioDeltaMd,RatioDeltaMs,RKnunu,RKstarnunu,C9bsee_real,C10bsee_real,C9bsmumu_real,C9pbsmumu_real,C10bsmumu_real,C10pbsmumu_real,C9bsee_imag,C10bsee_imag,C9bsmumu_imag,C9pbsmumu_imag,C10bsmumu_imag,C10pbsmumu_imag,FL_Bplus,S3_Bplus,S4_Bplus,S5_Bplus,S7_Bplus,S8_Bplus,S9_Bplus,AFB_Bplus,P1_Bplus,P2_Bplus,P3_Bplus,P4p_Bplus,P5p_Bplus,P6p_Bplus,P8p_Bplus,FL_B0,S3_B0,S4_B0,S5_B0,S7_B0,S8_B0,S9_B0,AFB_B0,P1_B0,P2_B0,P3_B0,P4p_B0,P5p_B0,P6p_B0,P8p_B0,BRtauKe,BRtauKmu,BRtauPie,BRtauPimu,BRtauphie,BRtauphimu,BRtaurhoe,BRtaurhomu,DeltaGR_electron,DeltaGL_electron,DeltaGR_muon,DeltaGL_muon,DeltaGR_tau,DeltaGL_tau,RatioKpimunu,RatioKpienu,RatioKLpimunu,RatioKLpienu,RatioKSpimunu,RatioKSpienu,RatioKLmumu,RatioKLee,BRKLemu,BRKSmumu,BRKSee,BRKSemu,RatioKmunu,RatioKenu,RatioKppinunu,BRKLpinunu,Ratioepislon_prime,APV_proton,APV_cesium,BRtaumumumu,ACP_B0,ACP_Bplus,phi_s,ACP_Xsdgamma
24631,-5.890640989999999e-11,5.779997110000001e-21,3.90520256e-08,0.034860878,0.000183404924,1.3472349e-06,1.0058733450010011,1.0002939611926662,0.998684681310774,1.0058733450010011,0.3508299961646078,0.2776402096248156,3.00804765e-18,2.43451747e-17,6.071791659999999e-07,3.074014756633312e-16,1.925167877052147e-17,6.7133920781171755e-09,2.455907022357183e-18,2.610916855231164e-14,1.779052954301544e-14,5.82439365e-27,1.9286811500000002e-21,7.002874309999999e-21,1.2646267800000002e-15,4.87319297e-08,1527.44482,7023.9209200000005,6998.80146,2627.84365,-3.28307385e-33,1.24803435e-22,-2.4462270600000001e-23,1.1391233424742807e-10,1.0000336786120576,3.6729640963923566e-09,1.1353559220549698,0.9360745632268274,0.8262986889096394,1.7928806539911732,1.7928809798242358,-1.7142195278355796e-06,1.5613205300518258e-06,0.0226099376251413,1.007273756930939e-07,0.0009717945478948,-1.0069612953882306e-07,4.1011732322965255e-09,3.1994538937716475e-08,1.792148552805283e-06,1.598818933382689e-09,0.0003803909142979,-1.598103484630689e-09,0.3041412567454705,0.0108098889337861,0.0893940032543734,0.2591349597189716,-0.0179029002137532,-0.0121683093152487,-0.0007137633213295,-0.0969967702148008,0.0454253595731597,-0.1358667417531992,0.0014996895768368,0.2349601936174985,0.6811016185881966,-0.0470553812045825,-0.0319827752268,0.2972062645486387,0.0108295634639266,0.0958194745435868,0.2605498207164419,-0.0205602433102394,-0.0022027123087089,-0.0006991035952712,-0.0966836568790187,0.0444892048712923,-0.1323961959292983,0.001436002622815,0.2519020222927232,0.6849654212685405,-0.0540512969138003,-0.0057907610925214,0.0,0.0,3.9403957541770064e-12,1.4008150932992421e-22,1.3492774425110803e-16,1.869491214149349e-12,8.828424093220841e-12,1.6877858068454458e-11,-4.9016135758074914e-08,6.7879670311388076e-09,-3.89136130496717e-09,-0.0021520168235026,-0.0005011259115046,3.732290555096008e-08,0.9999999939693256,1.0000000000064553,0.9999999939860178,1.0000000000064408,0.999999993986018,1.0000000000064408,1.0008013464897378,0.9471658145901382,4.821604129050765e-14,5.168466300847486e-12,1.683917126666249e-16,8.441808393764398e-17,1.0000000655594203,0.9999977574680272,1.2614790894357355,2.573010848236952e-10,1.1774943795768058,0.0709999631961788,-73.330607651645,1.5618437178244448e-11,0.0001870587963147,0.0017910063015157,-0.0092302715337065,6.588474727984672e-08
